Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
12/15/2016,20:50,RICHMOND,23F,-10F,23%,W,22mph,31mph,30.08in,0.0in,Partly
12/15/2016,14:40,RICHMOND,25F,-12F,19%,WNW,26mph,41mph,29.90in,0.0in,Partly
12/15/2016,15:10,RICHMOND,26F,-7F,23%,WNW,28mph,37mph,29.92in,0.0in,Partly
12/15/2016,8:35,RICHMOND,27F,1F,33%,W,26mph,37mph,29.86in,0.0in,Partly
12/15/2016,12:13,RICHMOND,24F,7F,48%,WNW,26mph,38mph,29.92in,0.0in,Light
12/15/2016,15:45,RICHMOND,26F,-7F,23%,WNW,28mph,37mph,29.92in,0.0in,Partly
12/15/2016,21:00,RICHMOND,23F,-8F,25%,W,26mph,39mph,30.11in,0.0in,Partly
12/15/2016,12:00,RICHMOND,24F,7F,48%,WNW,26mph,38mph,29.92in,0.0in,Light
12/15/2016,12:35,RICHMOND,24F,7F,48%,WNW,26mph,38mph,29.92in,0.0in,Light
12/15/2016,19:00,RICHMOND,23F,-11F,22%,W,20mph,29mph,30.04in,0.0in,Partly
12/15/2016,7:50,RICHMOND,29F,2F,32%,W,20mph,33mph,29.83in,0.0in,Fair
12/15/2016,0:10,RICHMOND,21F,-3F,35%,W,25mph,38mph,30.18in,0.0in,Fair
12/15/2016,17:10,RICHMOND,24F,-13F,19%,WNW,23mph,33mph,29.98in,0.0in,Cloudy
12/14/2016,5:45,RICHMOND,38F,28F,68%,NNW,6mph,0mph,29.95in,0.0in,Partly
12/14/2016,17:50,RICHMOND,39F,12F,33%,WSW,10mph,0mph,29.96in,0.0in,Mostly
12/14/2016,6:25,RICHMOND,39F,27F,62%,NW,9mph,0mph,29.97in,0.0in,Partly
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
12/14/2016,7:40,RICHMOND,38F,26F,62%,NW,14mph,0mph,29.99in,0.0in,Fair
12/14/2016,17:30,RICHMOND,39F,12F,33%,WSW,10mph,0mph,29.96in,0.0in,Mostly
12/14/2016,17:00,RICHMOND,39F,12F,33%,WSW,10mph,0mph,29.96in,0.0in,Mostly
12/14/2016,0:00,RICHMOND,35F,10F,35%,W,12mph,0mph,29.91in,0.0in,Mostly
12/14/2016,8:45,RICHMOND,38F,26F,62%,NNW,12mph,0mph,30.00in,0.0in,Fair
12/14/2016,15:18,RICHMOND,44F,13F,28%,WNW,17mph,23mph,29.97in,0.0in,Mostly
12/14/2016,11:34,RICHMOND,43F,23F,45%,WNW,10mph,0mph,30.00in,0.0in,Fair
12/14/2016,19:35,RICHMOND,39F,12F,33%,W,14mph,0mph,29.98in,0.0in,Cloudy
12/14/2016,23:00,RICHMOND,35F,10F,35%,W,12mph,0mph,29.91in,0.0in,Mostly
12/14/2016,21:01,RICHMOND,37F,10F,33%,W,17mph,0mph,29.95in,0.0in,Mostly
12/14/2016,17:40,RICHMOND,39F,12F,33%,WSW,10mph,0mph,29.96in,0.0in,Mostly
12/14/2016,8:30,RICHMOND,38F,26F,62%,NNW,12mph,0mph,30.00in,0.0in,Fair
12/13/2016,18:00,RICHMOND,42F,27F,55%,S,8mph,0mph,30.10in,0.0in,Cloudy
12/13/2016,1:36,RICHMOND,40F,25F,55%,WNW,14mph,0mph,30.04in,0.0in,Partly
12/13/2016,7:45,RICHMOND,38F,20F,48%,NW,7mph,0mph,30.17in,0.0in,Mostly
12/13/2016,5:40,RICHMOND,38F,21F,51%,NW,10mph,0mph,30.12in,0.0in,Mostly
12/13/2016,16:15,RICHMOND,41F,23F,49%,SW,6mph,0mph,30.14in,0.0in,Cloudy
12/13/2016,0:25,RICHMOND,42F,29F,60%,W,6mph,0mph,30.03in,0.0in,Cloudy
12/13/2016,7:00,RICHMOND,38F,20F,48%,NW,7mph,0mph,30.17in,0.0in,Mostly
12/13/2016,19:00,RICHMOND,42F,26F,53%,SW,9mph,0mph,30.09in,0.0in,Cloudy
12/13/2016,16:40,RICHMOND,41F,23F,49%,SW,6mph,0mph,30.14in,0.0in,Cloudy
12/13/2016,13:30,RICHMOND,44F,23F,43%,SW,7mph,0mph,30.13in,0.0in,Mostly
12/13/2016,0:00,RICHMOND,42F,29F,60%,W,6mph,0mph,30.03in,0.0in,Cloudy
12/13/2016,11:50,RICHMOND,42F,22F,45%,WSW,9mph,0mph,30.18in,0.0in,Mostly
12/13/2016,14:30,RICHMOND,43F,24F,47%,SSW,10mph,0mph,30.14in,0.0in,Mostly
12/13/2016,16:30,RICHMOND,41F,23F,49%,SW,6mph,0mph,30.14in,0.0in,Cloudy
12/12/2016,18:14,RICHMOND,45F,40F,82%,WSW,12mph,0mph,29.84in,0.0in,Cloudy
12/12/2016,8:50,RICHMOND,44F,41F,89%,SE,6mph,0mph,29.93in,0.1in,Rain
12/12/2016,0:00,RICHMOND,42F,30F,62%,W,14mph,0mph,30.01in,0.0in,Mostly
12/12/2016,6:47,RICHMOND,44F,42F,93%,S,5mph,0mph,29.99in,0.1in,Light
12/12/2016,0:00,RICHMOND,42F,30F,62%,W,14mph,0mph,30.01in,0.0in,Mostly
12/12/2016,16:50,RICHMOND,45F,41F,86%,WSW,13mph,0mph,29.85in,0.0in,Cloudy
12/12/2016,7:00,RICHMOND,45F,42F,90%,CALM,0mph,0mph,29.95in,0.2in,Heavy
12/11/2016,0:30,RICHMOND,34F,29F,82%,NE,7mph,0mph,30.28in,0.0in,Cloudy
12/11/2016,13:50,RICHMOND,36F,14F,41%,SSE,6mph,0mph,30.47in,0.0in,Cloudy
12/11/2016,23:42,RICHMOND,32F,27F,82%,ENE,5mph,0mph,30.38in,0.0in,Haze
12/11/2016,15:00,RICHMOND,36F,15F,43%,SW,9mph,0mph,30.45in,0.0in,Cloudy
12/11/2016,19:20,RICHMOND,32F,25F,75%,SW,6mph,0mph,30.45in,0.0in,Light
12/10/2016,19:30,RICHMOND,35F,15F,44%,W,13mph,0mph,30.42in,0.0in,Partly
12/10/2016,18:07,RICHMOND,34F,15F,46%,W,14mph,0mph,30.41in,0.0in,Fair
12/10/2016,13:30,RICHMOND,38F,17F,43%,W,16mph,0mph,30.34in,0.0in,Mostly
12/10/2016,10:30,RICHMOND,34F,20F,56%,W,13mph,0mph,30.41in,0.0in,Mostly
12/10/2016,12:10,RICHMOND,38F,19F,47%,WNW,12mph,0mph,30.37in,0.0in,Mostly
12/10/2016,0:30,RICHMOND,32F,15F,50%,W,10mph,0mph,30.47in,0.0in,Fair
12/10/2016,8:55,RICHMOND,31F,17F,57%,W,9mph,0mph,30.39in,0.0in,Partly
12/10/2016,8:20,RICHMOND,31F,17F,57%,W,9mph,0mph,30.39in,0.0in,Partly
12/10/2016,23:51,RICHMOND,32F,15F,50%,W,10mph,0mph,30.47in,0.0in,Fair
12/09/2016,0:00,RICHMOND,32F,10F,40%,NW,17mph,0mph,30.29in,0.0in,Fair
12/09/2016,1:10,RICHMOND,35F,17F,48%,W,18mph,0mph,30.00in,0.0in,Fair
12/09/2016,0:00,RICHMOND,32F,10F,40%,NW,17mph,0mph,30.29in,0.0in,Fair
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
12/09/2016,11:57,RICHMOND,39F,18F,43%,W,20mph,26mph,30.12in,0.0in,Mostly
12/09/2016,0:00,RICHMOND,32F,10F,40%,NW,17mph,0mph,30.29in,0.0in,Fair
12/09/2016,17:30,RICHMOND,38F,12F,35%,WNW,25mph,33mph,30.17in,0.0in,Partly
12/09/2016,11:00,RICHMOND,39F,18F,43%,W,20mph,26mph,30.12in,0.0in,Mostly
12/09/2016,20:47,RICHMOND,33F,11F,40%,NNW,20mph,23mph,30.26in,0.0in,Fair
12/09/2016,0:45,RICHMOND,32F,10F,40%,NW,17mph,0mph,30.29in,0.0in,Fair
12/09/2016,23:20,RICHMOND,32F,10F,40%,NW,17mph,0mph,30.29in,0.0in,Fair
12/09/2016,14:15,RICHMOND,42F,11F,28%,NW,25mph,32mph,30.09in,0.0in,Partly
12/09/2016,8:06,RICHMOND,34F,18F,52%,W,16mph,24mph,30.09in,0.0in,Fair
12/09/2016,15:20,RICHMOND,40F,11F,31%,WNW,23mph,37mph,30.11in,0.0in,Mostly
12/09/2016,8:00,RICHMOND,34F,18F,52%,W,16mph,24mph,30.09in,0.0in,Fair
12/09/2016,15:00,RICHMOND,40F,11F,31%,WNW,23mph,37mph,30.11in,0.0in,Mostly
12/09/2016,6:35,RICHMOND,33F,17F,52%,W,17mph,23mph,30.06in,0.0in,Fair
12/08/2016,15:40,RICHMOND,45F,18F,34%,WNW,16mph,0mph,29.89in,0.0in,Cloudy
12/08/2016,0:06,RICHMOND,37F,17F,44%,W,16mph,33mph,30.00in,0.0in,Fair
12/08/2016,18:30,RICHMOND,42F,19F,40%,W,16mph,0mph,29.93in,0.0in,Cloudy
12/08/2016,0:30,RICHMOND,37F,17F,44%,W,16mph,33mph,30.00in,0.0in,Fair
12/08/2016,0:30,RICHMOND,37F,17F,44%,W,16mph,33mph,30.00in,0.0in,Fair
12/08/2016,17:05,RICHMOND,43F,16F,34%,W,16mph,22mph,29.91in,0.0in,Cloudy
12/08/2016,17:20,RICHMOND,43F,16F,34%,W,16mph,22mph,29.91in,0.0in,Cloudy
12/08/2016,15:45,RICHMOND,45F,18F,34%,WNW,16mph,0mph,29.89in,0.0in,Cloudy
12/08/2016,18:36,RICHMOND,42F,19F,40%,W,16mph,0mph,29.93in,0.0in,Cloudy
12/08/2016,16:30,RICHMOND,44F,18F,35%,W,15mph,0mph,29.90in,0.0in,Cloudy
12/07/2016,22:50,RICHMOND,47F,39F,74%,WNW,6mph,0mph,30.02in,0.0in,Mostly
12/07/2016,16:00,RICHMOND,44F,40F,85%,NNW,7mph,0mph,29.97in,0.0in,Light
12/07/2016,17:30,RICHMOND,45F,39F,80%,CALM,0mph,0mph,29.96in,0.0in,Cloudy
12/07/2016,21:33,RICHMOND,46F,39F,76%,W,8mph,0mph,29.99in,0.0in,Cloudy
12/07/2016,14:20,RICHMOND,44F,40F,85%,N,8mph,0mph,30.00in,0.0in,Light
12/07/2016,22:53,RICHMOND,47F,39F,74%,WNW,6mph,0mph,30.02in,0.0in,Mostly
12/07/2016,13:15,RICHMOND,44F,40F,85%,N,7mph,0mph,30.00in,0.0in,Cloudy
12/07/2016,11:05,RICHMOND,43F,38F,82%,NNE,9mph,0mph,29.95in,0.0in,Cloudy
12/07/2016,23:00,RICHMOND,47F,37F,68%,N,7mph,0mph,30.03in,0.0in,Mostly
12/07/2016,17:00,RICHMOND,45F,39F,80%,CALM,0mph,0mph,29.96in,0.0in,Cloudy
12/06/2016,20:00,RICHMOND,43F,36F,76%,NE,12mph,0mph,29.95in,0.1in,Rain
12/06/2016,8:30,RICHMOND,38F,28F,68%,NNE,7mph,0mph,30.13in,0.0in,Mostly
12/06/2016,19:55,RICHMOND,43F,34F,71%,NE,9mph,0mph,29.98in,0.0in,Light
12/06/2016,17:00,RICHMOND,46F,32F,58%,ENE,7mph,0mph,29.97in,0.0in,Cloudy
12/06/2016,21:05,RICHMOND,42F,36F,79%,NE,13mph,0mph,29.93in,0.1in,Light
12/06/2016,0:00,RICHMOND,42F,38F,85%,NE,16mph,0mph,29.87in,0.1in,Light
12/06/2016,13:20,RICHMOND,46F,29F,51%,ESE,8mph,0mph,30.06in,0.0in,Cloudy
12/06/2016,17:47,RICHMOND,46F,32F,58%,ENE,7mph,0mph,29.97in,0.0in,Cloudy
12/06/2016,20:30,RICHMOND,43F,36F,76%,NE,12mph,0mph,29.95in,0.1in,Rain
12/06/2016,14:25,RICHMOND,46F,31F,56%,E,13mph,0mph,30.01in,0.0in,Cloudy
12/06/2016,6:40,RICHMOND,38F,27F,65%,CALM,0mph,0mph,30.14in,0.0in,Mostly
12/06/2016,18:20,RICHMOND,46F,32F,58%,ENE,10mph,0mph,29.96in,0.0in,Cloudy
12/06/2016,0:00,RICHMOND,42F,38F,85%,NE,16mph,0mph,29.87in,0.1in,Light
12/05/2016,9:00,RICHMOND,40F,37F,89%,W,6mph,0mph,30.02in,0.0in,Light
12/05/2016,17:00,RICHMOND,45F,40F,82%,WSW,13mph,0mph,29.98in,0.0in,Mostly
12/05/2016,19:00,RICHMOND,48F,39F,71%,W,15mph,22mph,29.96in,0.0in,Partly
12/05/2016,11:10,RICHMOND,41F,38F,89%,W,8mph,0mph,30.02in,0.0in,Light
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
12/05/2016,16:00,RICHMOND,45F,40F,82%,WSW,20mph,0mph,30.01in,0.0in,Cloudy
12/05/2016,16:45,RICHMOND,45F,40F,82%,WSW,20mph,0mph,30.01in,0.0in,Cloudy
12/05/2016,13:39,RICHMOND,43F,40F,89%,SW,12mph,0mph,30.01in,0.0in,Mostly
12/05/2016,18:30,RICHMOND,47F,40F,77%,W,17mph,0mph,29.97in,0.0in,Partly
12/05/2016,15:20,RICHMOND,45F,40F,82%,WSW,15mph,0mph,30.01in,0.0in,Mostly
12/05/2016,15:00,RICHMOND,45F,40F,82%,WSW,15mph,0mph,30.01in,0.0in,Mostly
12/05/2016,6:40,RICHMOND,41F,36F,82%,WSW,12mph,0mph,30.03in,0.1in,Light
12/05/2016,18:30,RICHMOND,47F,40F,77%,W,17mph,0mph,29.97in,0.0in,Partly
12/05/2016,14:30,RICHMOND,44F,40F,85%,SW,12mph,0mph,30.00in,0.0in,Mostly
12/05/2016,18:00,RICHMOND,47F,40F,77%,W,17mph,0mph,29.97in,0.0in,Partly
12/04/2016,16:50,RICHMOND,45F,20F,37%,NNE,8mph,0mph,30.19in,0.0in,Mostly
12/04/2016,20:15,RICHMOND,40F,22F,49%,ENE,7mph,0mph,30.19in,0.0in,Mostly
12/04/2016,20:57,RICHMOND,40F,22F,49%,ENE,7mph,0mph,30.19in,0.0in,Mostly
12/04/2016,11:30,RICHMOND,44F,21F,40%,NNW,17mph,23mph,30.22in,0.0in,Partly
12/04/2016,15:50,RICHMOND,47F,19F,33%,N,13mph,0mph,30.19in,0.0in,Mostly
12/04/2016,17:35,RICHMOND,42F,20F,41%,NE,6mph,0mph,30.19in,0.0in,Mostly
12/04/2016,19:30,RICHMOND,40F,22F,49%,E,6mph,0mph,30.19in,0.0in,Mostly
12/04/2016,4:35,RICHMOND,42F,24F,49%,NW,15mph,0mph,30.19in,0.0in,Mostly
12/03/2016,18:45,RICHMOND,45F,26F,48%,WNW,16mph,24mph,30.10in,0.0in,Partly
12/03/2016,19:44,RICHMOND,45F,26F,48%,NW,16mph,0mph,30.11in,0.0in,Partly
12/03/2016,22:15,RICHMOND,44F,26F,49%,WNW,18mph,0mph,30.13in,0.0in,Cloudy
12/03/2016,15:00,RICHMOND,49F,24F,38%,NW,24mph,31mph,30.02in,0.0in,Mostly
12/03/2016,23:05,RICHMOND,44F,25F,47%,NW,13mph,25mph,30.15in,0.0in,Mostly
12/03/2016,18:15,RICHMOND,45F,26F,48%,WNW,16mph,24mph,30.10in,0.0in,Partly
12/02/2016,13:12,RICHMOND,52F,29F,41%,W,21mph,28mph,29.86in,0.0in,Mostly
12/02/2016,18:30,RICHMOND,49F,26F,41%,W,22mph,29mph,29.88in,0.0in,Partly
12/02/2016,12:25,RICHMOND,51F,30F,44%,W,17mph,0mph,29.88in,0.0in,Mostly
12/02/2016,17:20,RICHMOND,50F,28F,43%,W,16mph,0mph,29.88in,0.0in,Mostly
12/02/2016,13:40,RICHMOND,52F,29F,41%,W,21mph,28mph,29.86in,0.0in,Mostly
12/02/2016,13:35,RICHMOND,52F,29F,41%,W,21mph,28mph,29.86in,0.0in,Mostly
12/02/2016,5:39,RICHMOND,42F,28F,58%,W,14mph,0mph,29.88in,0.0in,Fair
12/02/2016,8:15,RICHMOND,43F,29F,58%,W,18mph,0mph,29.92in,0.0in,Mostly
12/02/2016,17:15,RICHMOND,50F,28F,43%,W,16mph,0mph,29.88in,0.0in,Mostly
12/02/2016,10:15,RICHMOND,47F,30F,52%,W,16mph,0mph,29.93in,0.0in,Mostly
12/02/2016,14:50,RICHMOND,52F,27F,38%,WNW,18mph,28mph,29.85in,0.0in,Mostly
12/02/2016,0:40,RICHMOND,45F,29F,53%,W,21mph,0mph,29.91in,0.0in,Mostly
12/02/2016,6:52,RICHMOND,41F,29F,62%,WSW,16mph,0mph,29.89in,0.0in,Fair
12/02/2016,18:45,RICHMOND,49F,26F,41%,W,22mph,29mph,29.88in,0.0in,Partly
12/01/2016,17:10,RICHMOND,56F,34F,44%,WNW,18mph,0mph,29.64in,0.0in,Fair
12/01/2016,17:30,RICHMOND,56F,34F,44%,WNW,18mph,0mph,29.64in,0.0in,Fair
12/01/2016,23:27,RICHMOND,50F,28F,43%,W,24mph,31mph,29.78in,0.0in,Cloudy
12/01/2016,12:30,RICHMOND,54F,46F,75%,W,13mph,0mph,29.61in,0.0in,Partly
12/01/2016,7:30,RICHMOND,56F,54F,93%,WSW,13mph,0mph,29.48in,0.0in,Cloudy
12/01/2016,20:20,RICHMOND,51F,30F,44%,WNW,20mph,30mph,29.70in,0.0in,Mostly
12/01/2016,17:00,RICHMOND,56F,34F,44%,WNW,18mph,0mph,29.64in,0.0in,Fair
12/01/2016,7:45,RICHMOND,56F,54F,93%,WSW,13mph,0mph,29.48in,0.0in,Cloudy
12/01/2016,13:10,RICHMOND,54F,41F,62%,W,20mph,25mph,29.63in,0.0in,Fair
12/01/2016,16:55,RICHMOND,57F,35F,44%,W,15mph,0mph,29.63in,0.0in,Fair
12/01/2016,11:00,RICHMOND,54F,47F,77%,W,10mph,0mph,29.59in,0.0in,Partly
12/01/2016,19:45,RICHMOND,52F,32F,47%,W,20mph,32mph,29.68in,0.0in,Mostly
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
12/01/2016,22:38,RICHMOND,50F,28F,43%,W,20mph,31mph,29.75in,0.0in,Cloudy
12/01/2016,15:00,RICHMOND,56F,37F,49%,W,17mph,25mph,29.64in,0.0in,Fair
12/01/2016,8:00,RICHMOND,55F,52F,89%,WSW,14mph,0mph,29.51in,0.0in,Light
12/01/2016,10:40,RICHMOND,54F,47F,77%,W,13mph,0mph,29.56in,0.0in,Mostly
12/01/2016,19:15,RICHMOND,52F,32F,47%,W,20mph,32mph,29.68in,0.0in,Mostly
11/30/2016,17:10,RICHMOND,56F,52F,87%,E,14mph,0mph,29.81in,0.0in,Light
11/30/2016,23:00,RICHMOND,56F,53F,90%,E,15mph,24mph,29.77in,0.0in,Light
11/30/2016,23:00,RICHMOND,56F,53F,90%,E,15mph,24mph,29.77in,0.0in,Light
11/30/2016,8:00,RICHMOND,53F,50F,89%,S,3mph,0mph,29.95in,0.0in,Mist
11/30/2016,6:30,RICHMOND,52F,50F,93%,CALM,0mph,0mph,29.93in,0.0in,Cloudy
11/30/2016,7:30,RICHMOND,52F,50F,93%,SSE,6mph,0mph,29.93in,0.0in,Mostly
11/30/2016,0:00,RICHMOND,56F,54F,93%,SSE,9mph,0mph,29.56in,0.0in,Fog
11/30/2016,14:40,RICHMOND,57F,53F,87%,ENE,7mph,0mph,29.87in,0.0in,Rain
11/30/2016,17:30,RICHMOND,56F,52F,87%,E,14mph,0mph,29.81in,0.0in,Light
11/30/2016,13:20,RICHMOND,57F,53F,87%,ENE,3mph,0mph,29.90in,0.0in,Light
11/30/2016,20:21,RICHMOND,55F,52F,89%,NNE,12mph,0mph,29.80in,0.0in,Light
11/30/2016,21:20,RICHMOND,55F,52F,89%,ENE,12mph,0mph,29.80in,0.0in,Rain
11/30/2016,21:00,RICHMOND,55F,52F,89%,ENE,12mph,0mph,29.80in,0.0in,Rain
11/29/2016,21:20,RICHMOND,58F,56F,93%,S,23mph,31mph,29.83in,0.3in,Rain
11/29/2016,8:30,RICHMOND,57F,51F,81%,SE,16mph,0mph,30.06in,0.0in,Light
11/29/2016,10:50,RICHMOND,57F,53F,87%,SSE,17mph,0mph,30.04in,0.1in,Light
11/29/2016,0:30,RICHMOND,59F,57F,93%,WSW,8mph,0mph,29.90in,0.0in,Cloudy
11/29/2016,18:30,RICHMOND,59F,55F,88%,S,25mph,33mph,29.85in,0.1in,Rain
11/29/2016,18:00,RICHMOND,59F,55F,88%,S,25mph,33mph,29.85in,0.1in,Rain
11/29/2016,17:15,RICHMOND,59F,56F,90%,S,24mph,35mph,29.87in,0.3in,Rain
11/29/2016,17:15,RICHMOND,59F,56F,90%,S,24mph,35mph,29.87in,0.3in,Rain
11/29/2016,16:58,RICHMOND,58F,55F,90%,SSE,17mph,24mph,29.92in,0.1in,Heavy
11/28/2016,12:20,RICHMOND,50F,30F,46%,S,8mph,0mph,30.18in,0.0in,Partly
11/28/2016,19:00,RICHMOND,48F,37F,66%,SSW,14mph,0mph,30.16in,0.0in,Mostly
11/28/2016,2:00,RICHMOND,41F,28F,60%,W,8mph,0mph,30.16in,0.0in,Fair
11/28/2016,6:20,RICHMOND,40F,28F,63%,N,3mph,0mph,30.18in,0.0in,Fair
11/28/2016,16:00,RICHMOND,49F,31F,50%,SE,8mph,0mph,30.14in,0.0in,Mostly
11/28/2016,17:15,RICHMOND,47F,33F,59%,S,6mph,0mph,30.14in,0.0in,Partly
11/28/2016,16:45,RICHMOND,49F,31F,50%,SE,8mph,0mph,30.14in,0.0in,Mostly
11/28/2016,8:30,RICHMOND,42F,31F,65%,WNW,3mph,0mph,30.21in,0.0in,Fair
11/28/2016,8:00,RICHMOND,42F,31F,65%,WNW,3mph,0mph,30.21in,0.0in,Fair
11/28/2016,11:30,RICHMOND,49F,31F,50%,WSW,7mph,0mph,30.22in,0.0in,Fair
11/27/2016,22:00,RICHMOND,44F,28F,53%,W,10mph,0mph,30.12in,0.0in,Fair
11/27/2016,23:30,RICHMOND,44F,28F,53%,W,10mph,0mph,30.13in,0.0in,Fair
11/27/2016,6:00,RICHMOND,41F,30F,65%,NW,14mph,0mph,30.09in,0.0in,Fair
11/27/2016,13:50,RICHMOND,50F,26F,39%,WNW,17mph,0mph,30.06in,0.0in,Partly
11/27/2016,20:40,RICHMOND,47F,26F,44%,WNW,12mph,0mph,30.12in,0.0in,Partly
11/27/2016,17:45,RICHMOND,48F,25F,41%,NW,14mph,0mph,30.09in,0.0in,Mostly
11/27/2016,23:07,RICHMOND,44F,28F,53%,W,10mph,0mph,30.13in,0.0in,Fair
11/27/2016,15:15,RICHMOND,50F,26F,39%,WNW,17mph,0mph,30.06in,0.0in,Mostly
11/27/2016,13:53,RICHMOND,50F,26F,39%,WNW,17mph,0mph,30.06in,0.0in,Partly
11/27/2016,19:45,RICHMOND,47F,26F,44%,WNW,14mph,0mph,30.12in,0.0in,Partly
11/27/2016,13:55,RICHMOND,50F,26F,39%,WNW,17mph,0mph,30.06in,0.0in,Partly
11/27/2016,22:15,RICHMOND,44F,28F,53%,W,10mph,0mph,30.12in,0.0in,Fair
11/26/2016,3:50,RICHMOND,50F,43F,77%,NNW,6mph,0mph,30.12in,0.0in,Mostly
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
11/26/2016,14:00,RICHMOND,50F,34F,54%,N,15mph,0mph,30.04in,0.0in,Mostly
11/26/2016,13:05,RICHMOND,52F,35F,53%,NNW,15mph,0mph,30.05in,0.0in,Mostly
11/26/2016,12:05,RICHMOND,52F,38F,59%,NNW,17mph,0mph,30.07in,0.0in,Mostly
11/26/2016,15:40,RICHMOND,52F,35F,53%,NNW,18mph,0mph,30.04in,0.0in,Partly
11/26/2016,21:00,RICHMOND,45F,33F,63%,NW,17mph,0mph,30.07in,0.0in,Fair
11/26/2016,0:00,RICHMOND,44F,33F,65%,NW,12mph,0mph,30.07in,0.0in,Partly
11/26/2016,22:20,RICHMOND,44F,33F,65%,NW,13mph,0mph,30.07in,0.0in,Fair
11/26/2016,19:30,RICHMOND,46F,33F,61%,NW,20mph,0mph,30.07in,0.0in,Partly
11/26/2016,19:07,RICHMOND,46F,33F,61%,NW,20mph,0mph,30.07in,0.0in,Partly
11/26/2016,23:26,RICHMOND,44F,33F,65%,NW,12mph,0mph,30.07in,0.0in,Partly
11/25/2016,1:00,RICHMOND,46F,43F,89%,N,9mph,0mph,30.22in,0.0in,Cloudy
11/25/2016,22:30,RICHMOND,52F,45F,77%,N,8mph,0mph,30.17in,0.0in,Cloudy
11/25/2016,18:00,RICHMOND,51F,45F,80%,CALM,0mph,0mph,30.19in,0.0in,Cloudy
11/25/2016,13:00,RICHMOND,53F,42F,66%,SW,7mph,0mph,30.20in,0.0in,Mostly
11/25/2016,2:30,RICHMOND,46F,42F,86%,N,8mph,0mph,30.23in,0.0in,Cloudy
11/25/2016,23:30,RICHMOND,51F,45F,80%,NNE,3mph,0mph,30.16in,0.0in,Mostly
11/24/2016,13:30,RICHMOND,49F,41F,74%,E,9mph,0mph,30.21in,0.0in,Light
11/24/2016,0:00,RICHMOND,48F,43F,83%,N,5mph,0mph,30.21in,0.0in,Mostly
11/24/2016,1:35,RICHMOND,40F,25F,55%,ENE,7mph,0mph,30.29in,0.0in,Cloudy
11/24/2016,10:15,RICHMOND,46F,33F,61%,ENE,10mph,0mph,30.29in,0.0in,Mostly
11/24/2016,18:45,RICHMOND,50F,42F,74%,NNE,7mph,0mph,30.19in,0.0in,Light
11/24/2016,18:00,RICHMOND,50F,42F,74%,NNE,7mph,0mph,30.19in,0.0in,Light
11/24/2016,0:00,RICHMOND,48F,43F,83%,N,5mph,0mph,30.21in,0.0in,Mostly
11/24/2016,13:50,RICHMOND,49F,41F,74%,E,9mph,0mph,30.21in,0.0in,Light
11/24/2016,10:20,RICHMOND,46F,33F,61%,ENE,10mph,0mph,30.29in,0.0in,Mostly
11/23/2016,21:15,RICHMOND,42F,24F,49%,N,6mph,0mph,30.30in,0.0in,Mostly
11/23/2016,14:35,RICHMOND,46F,20F,35%,NNW,13mph,0mph,30.24in,0.0in,Fair
11/23/2016,20:00,RICHMOND,43F,23F,45%,NNE,7mph,0mph,30.29in,0.0in,Mostly
11/23/2016,13:45,RICHMOND,45F,20F,37%,NNW,17mph,0mph,30.24in,0.0in,Fair
11/23/2016,15:18,RICHMOND,45F,20F,37%,NNW,9mph,0mph,30.25in,0.0in,Mostly
11/23/2016,12:10,RICHMOND,44F,19F,37%,WNW,15mph,0mph,30.26in,0.0in,Fair
11/23/2016,19:30,RICHMOND,43F,23F,45%,NNE,6mph,0mph,30.29in,0.0in,Mostly
11/23/2016,1:08,RICHMOND,38F,23F,55%,NW,16mph,0mph,30.20in,0.0in,Fair
11/23/2016,16:00,RICHMOND,44F,21F,40%,NNW,9mph,0mph,30.25in,0.0in,Cloudy
11/23/2016,18:01,RICHMOND,43F,22F,43%,NNE,6mph,0mph,30.28in,0.0in,Mostly
11/23/2016,12:15,RICHMOND,44F,19F,37%,WNW,15mph,0mph,30.26in,0.0in,Fair
11/23/2016,18:15,RICHMOND,43F,22F,43%,NNE,6mph,0mph,30.28in,0.0in,Mostly
11/23/2016,17:55,RICHMOND,43F,21F,42%,N,7mph,0mph,30.26in,0.0in,Mostly
11/23/2016,9:50,RICHMOND,39F,19F,45%,NW,17mph,0mph,30.29in,0.0in,Mostly
11/23/2016,12:30,RICHMOND,44F,19F,37%,WNW,15mph,0mph,30.26in,0.0in,Fair
11/23/2016,11:40,RICHMOND,42F,19F,40%,NW,12mph,22mph,30.28in,0.0in,Partly
11/23/2016,16:00,RICHMOND,44F,21F,40%,NNW,9mph,0mph,30.25in,0.0in,Cloudy
