Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
09/28/2016,15:00,BRONX,67F,61F,81%,NE,17mph,0mph,30.08in,0.0in,Mostly
09/28/2016,7:15,BRONX,64F,59F,84%,NNE,7mph,0mph,30.00in,0.0in,Partly
09/28/2016,15:49,BRONX,67F,61F,81%,NE,17mph,0mph,30.08in,0.0in,Mostly
09/28/2016,16:30,BRONX,70F,59F,68%,ENE,21mph,26mph,30.08in,0.0in,Mostly
09/28/2016,15:15,BRONX,67F,61F,81%,NE,17mph,0mph,30.08in,0.0in,Mostly
09/28/2016,9:20,BRONX,64F,60F,87%,NNE,8mph,0mph,30.02in,0.0in,Partly
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
09/28/2016,7:05,BRONX,64F,59F,84%,NNE,7mph,0mph,30.00in,0.0in,Partly
09/28/2016,14:55,BRONX,67F,63F,87%,NE,21mph,0mph,30.05in,0.0in,Mostly
09/28/2016,12:00,BRONX,67F,62F,84%,ENE,15mph,0mph,30.05in,0.0in,Mostly
09/28/2016,21:59,BRONX,69F,59F,70%,NE,20mph,24mph,30.11in,0.0in,Cloudy
09/28/2016,11:57,BRONX,65F,61F,87%,NE,13mph,0mph,30.04in,0.0in,Mostly
09/28/2016,11:58,BRONX,65F,61F,87%,NE,13mph,0mph,30.04in,0.0in,Mostly
09/28/2016,8:15,BRONX,64F,59F,84%,NNE,8mph,0mph,30.00in,0.0in,Fair
09/28/2016,22:00,BRONX,69F,59F,70%,ENE,21mph,0mph,30.09in,0.0in,Cloudy
09/27/2016,14:00,BRONX,67F,61F,81%,NW,10mph,0mph,29.90in,0.0in,Cloudy
09/27/2016,8:45,BRONX,68F,65F,90%,WSW,9mph,0mph,29.87in,0.0in,Light
09/27/2016,7:35,BRONX,68F,65F,90%,WSW,10mph,20mph,29.87in,0.0in,Cloudy
09/27/2016,8:20,BRONX,68F,65F,90%,WSW,9mph,0mph,29.87in,0.0in,Light
09/27/2016,13:15,BRONX,67F,61F,81%,W,8mph,0mph,29.89in,0.0in,Cloudy
09/27/2016,16:00,BRONX,70F,60F,71%,NW,9mph,0mph,29.92in,0.0in,Cloudy
09/27/2016,19:45,BRONX,73F,57F,57%,N,5mph,0mph,29.87in,0.0in,Mostly
09/27/2016,8:55,BRONX,68F,65F,90%,WSW,9mph,0mph,29.87in,0.0in,Light
09/27/2016,10:10,BRONX,67F,62F,84%,W,13mph,22mph,29.88in,0.0in,Cloudy
09/27/2016,17:30,BRONX,72F,60F,66%,NW,6mph,0mph,29.90in,0.0in,Mostly
09/27/2016,8:58,BRONX,68F,65F,90%,WSW,9mph,0mph,29.87in,0.0in,Light
09/27/2016,14:50,BRONX,67F,61F,81%,NW,10mph,0mph,29.90in,0.0in,Cloudy
09/27/2016,17:00,BRONX,72F,60F,66%,NW,6mph,0mph,29.90in,0.0in,Mostly
09/27/2016,19:35,BRONX,73F,57F,57%,N,5mph,0mph,29.87in,0.0in,Mostly
09/27/2016,2:50,BRONX,71F,62F,73%,SSW,9mph,0mph,29.91in,0.0in,Cloudy
09/27/2016,20:10,BRONX,75F,55F,50%,N,5mph,0mph,29.86in,0.0in,Mostly
09/27/2016,7:15,BRONX,68F,65F,90%,WSW,10mph,20mph,29.87in,0.0in,Cloudy
09/27/2016,17:40,BRONX,72F,60F,66%,NW,6mph,0mph,29.90in,0.0in,Mostly
09/27/2016,13:35,BRONX,67F,61F,81%,W,8mph,0mph,29.89in,0.0in,Cloudy
09/27/2016,8:49,BRONX,68F,65F,90%,WSW,9mph,0mph,29.87in,0.0in,Light
09/27/2016,20:39,BRONX,75F,55F,50%,N,5mph,0mph,29.86in,0.0in,Mostly
09/27/2016,18:00,BRONX,72F,58F,61%,NW,3mph,0mph,29.89in,0.0in,Mostly
09/27/2016,16:09,BRONX,70F,60F,71%,NW,9mph,0mph,29.92in,0.0in,Cloudy
09/27/2016,6:30,BRONX,68F,65F,90%,SW,10mph,0mph,29.88in,0.1in,Light
09/27/2016,23:50,BRONX,75F,49F,40%,SW,12mph,0mph,29.86in,0.0in,Partly
09/27/2016,4:01,BRONX,69F,64F,84%,SSW,8mph,0mph,29.89in,0.0in,Light
09/27/2016,7:34,BRONX,68F,65F,90%,WSW,10mph,20mph,29.87in,0.0in,Cloudy
09/27/2016,8:30,BRONX,68F,65F,90%,WSW,9mph,0mph,29.87in,0.0in,Light
09/27/2016,21:47,BRONX,75F,54F,48%,VAR,7mph,0mph,29.85in,0.0in,Mostly
09/27/2016,21:05,BRONX,75F,54F,48%,VAR,7mph,0mph,29.85in,0.0in,Mostly
09/27/2016,19:55,BRONX,73F,57F,57%,N,5mph,0mph,29.87in,0.0in,Mostly
09/27/2016,17:45,BRONX,72F,60F,66%,NW,6mph,0mph,29.90in,0.0in,Mostly
09/27/2016,0:45,BRONX,70F,63F,78%,CALM,0mph,0mph,29.94in,0.0in,Fair
09/27/2016,11:30,BRONX,67F,62F,84%,W,12mph,0mph,29.88in,0.0in,Light
09/27/2016,9:30,BRONX,68F,63F,84%,W,10mph,0mph,29.87in,0.0in,Light
09/27/2016,4:45,BRONX,69F,64F,84%,SSW,8mph,0mph,29.89in,0.0in,Light
09/27/2016,7:52,BRONX,68F,65F,90%,WSW,10mph,20mph,29.87in,0.0in,Cloudy
09/27/2016,15:30,BRONX,68F,60F,76%,WNW,6mph,0mph,29.92in,0.0in,Mostly
09/27/2016,20:52,BRONX,75F,55F,50%,N,5mph,0mph,29.86in,0.0in,Mostly
09/27/2016,14:30,BRONX,67F,61F,81%,NW,10mph,0mph,29.90in,0.0in,Cloudy
09/27/2016,16:30,BRONX,70F,60F,71%,NW,9mph,0mph,29.92in,0.0in,Cloudy
09/26/2016,16:05,BRONX,71F,51F,49%,S,16mph,0mph,30.06in,0.0in,Mostly
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
09/26/2016,4:00,BRONX,60F,43F,53%,NE,3mph,0mph,30.16in,0.0in,Fair
09/26/2016,16:50,BRONX,71F,51F,49%,S,16mph,0mph,30.06in,0.0in,Mostly
09/26/2016,2:00,BRONX,62F,40F,44%,CALM,0mph,0mph,30.18in,0.0in,Fair
09/26/2016,12:00,BRONX,71F,47F,42%,S,12mph,20mph,30.14in,0.0in,Mostly
09/26/2016,0:00,BRONX,70F,58F,65%,S,13mph,0mph,29.99in,0.0in,Cloudy
09/26/2016,13:01,BRONX,70F,48F,46%,SSE,13mph,0mph,30.12in,0.0in,Mostly
09/26/2016,12:20,BRONX,71F,47F,42%,S,12mph,20mph,30.14in,0.0in,Mostly
09/26/2016,21:00,BRONX,70F,54F,57%,S,10mph,21mph,30.03in,0.0in,Cloudy
09/26/2016,6:59,BRONX,59F,46F,62%,ENE,6mph,0mph,30.16in,0.0in,Fair
09/26/2016,14:20,BRONX,71F,49F,45%,SSE,10mph,20mph,30.09in,0.0in,Mostly
09/26/2016,13:45,BRONX,70F,48F,46%,SSE,13mph,0mph,30.12in,0.0in,Mostly
09/26/2016,16:50,BRONX,71F,51F,49%,S,16mph,0mph,30.06in,0.0in,Mostly
09/26/2016,7:36,BRONX,58F,48F,70%,ENE,7mph,0mph,30.17in,0.0in,Fair
09/26/2016,14:35,BRONX,71F,49F,45%,SSE,10mph,20mph,30.09in,0.0in,Mostly
09/26/2016,8:00,BRONX,61F,47F,60%,NE,8mph,0mph,30.18in,0.0in,Fair
09/26/2016,16:49,BRONX,71F,51F,49%,S,16mph,0mph,30.06in,0.0in,Mostly
09/26/2016,20:45,BRONX,69F,51F,53%,S,17mph,24mph,30.02in,0.0in,Cloudy
09/26/2016,0:00,BRONX,70F,58F,65%,S,13mph,0mph,29.99in,0.0in,Cloudy
09/26/2016,7:00,BRONX,58F,48F,70%,ENE,7mph,0mph,30.17in,0.0in,Fair
09/26/2016,20:48,BRONX,69F,51F,53%,S,17mph,24mph,30.02in,0.0in,Cloudy
09/26/2016,0:00,BRONX,70F,58F,65%,S,13mph,0mph,29.99in,0.0in,Cloudy
09/26/2016,9:01,BRONX,62F,43F,50%,NE,9mph,0mph,30.18in,0.0in,Fair
09/26/2016,8:00,BRONX,61F,47F,60%,NE,8mph,0mph,30.18in,0.0in,Fair
09/26/2016,16:20,BRONX,71F,51F,49%,S,16mph,0mph,30.06in,0.0in,Mostly
09/26/2016,6:55,BRONX,59F,46F,62%,ENE,6mph,0mph,30.16in,0.0in,Fair
09/26/2016,8:30,BRONX,61F,47F,60%,NE,8mph,0mph,30.18in,0.0in,Fair
09/26/2016,15:25,BRONX,72F,50F,46%,SSE,14mph,26mph,30.08in,0.0in,Mostly
09/26/2016,22:30,BRONX,70F,56F,61%,S,16mph,20mph,30.02in,0.0in,Cloudy
09/26/2016,15:40,BRONX,72F,50F,46%,SSE,14mph,26mph,30.08in,0.0in,Mostly
09/26/2016,9:33,BRONX,62F,43F,50%,NE,9mph,0mph,30.18in,0.0in,Fair
09/26/2016,20:45,BRONX,69F,51F,53%,S,17mph,24mph,30.02in,0.0in,Cloudy
09/26/2016,10:00,BRONX,65F,46F,50%,NE,7mph,0mph,30.17in,0.0in,Mostly
09/26/2016,17:10,BRONX,71F,50F,47%,S,13mph,0mph,30.04in,0.0in,Mostly
09/25/2016,18:30,BRONX,70F,33F,26%,WNW,9mph,0mph,30.10in,0.0in,Fair
09/25/2016,17:08,BRONX,70F,34F,27%,NNW,5mph,0mph,30.10in,0.0in,Fair
09/25/2016,0:30,BRONX,64F,40F,41%,E,8mph,0mph,30.16in,0.0in,Fair
09/25/2016,22:00,BRONX,67F,38F,34%,ENE,6mph,0mph,30.15in,0.0in,Partly
09/25/2016,2:50,BRONX,62F,44F,52%,N,9mph,0mph,30.13in,0.0in,Fair
09/25/2016,11:54,BRONX,63F,40F,43%,NNE,8mph,0mph,30.18in,0.0in,Fair
09/25/2016,1:30,BRONX,63F,46F,54%,N,9mph,0mph,30.12in,0.0in,Fair
09/25/2016,5:00,BRONX,60F,43F,53%,N,6mph,0mph,30.14in,0.0in,Fair
09/25/2016,20:00,BRONX,68F,38F,33%,NE,3mph,0mph,30.12in,0.0in,Partly
09/25/2016,15:45,BRONX,69F,33F,26%,N,8mph,17mph,30.12in,0.0in,Fair
09/25/2016,3:00,BRONX,61F,41F,48%,N,8mph,0mph,30.13in,0.0in,Fair
09/25/2016,21:20,BRONX,67F,37F,33%,E,6mph,0mph,30.14in,0.0in,Partly
09/25/2016,15:00,BRONX,69F,33F,26%,N,8mph,17mph,30.12in,0.0in,Fair
09/25/2016,12:50,BRONX,64F,38F,38%,NNE,14mph,0mph,30.17in,0.0in,Fair
09/25/2016,20:00,BRONX,68F,38F,33%,NE,3mph,0mph,30.12in,0.0in,Partly
09/25/2016,15:45,BRONX,69F,33F,26%,N,8mph,17mph,30.12in,0.0in,Fair
09/25/2016,19:15,BRONX,69F,36F,30%,N,6mph,0mph,30.11in,0.0in,Fair
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
09/25/2016,17:30,BRONX,70F,34F,27%,NNW,5mph,0mph,30.10in,0.0in,Fair
09/25/2016,12:30,BRONX,64F,38F,38%,NNE,14mph,0mph,30.17in,0.0in,Fair
09/25/2016,8:15,BRONX,60F,42F,51%,N,5mph,0mph,30.17in,0.0in,Fair
09/25/2016,20:50,BRONX,68F,38F,33%,NE,3mph,0mph,30.12in,0.0in,Partly
09/25/2016,13:00,BRONX,66F,35F,32%,NW,9mph,0mph,30.16in,0.0in,Fair
09/25/2016,6:57,BRONX,59F,43F,55%,NNW,5mph,0mph,30.15in,0.0in,Fair
09/25/2016,21:10,BRONX,67F,37F,33%,E,6mph,0mph,30.14in,0.0in,Partly
09/25/2016,16:30,BRONX,70F,33F,26%,N,7mph,0mph,30.11in,0.0in,Fair
09/25/2016,9:47,BRONX,60F,42F,51%,N,9mph,0mph,30.18in,0.0in,Fair
09/25/2016,16:50,BRONX,70F,33F,26%,N,7mph,0mph,30.11in,0.0in,Fair
09/25/2016,19:00,BRONX,69F,36F,30%,N,6mph,0mph,30.11in,0.0in,Fair
09/25/2016,12:30,BRONX,64F,38F,38%,NNE,14mph,0mph,30.17in,0.0in,Fair
09/25/2016,17:21,BRONX,70F,34F,27%,NNW,5mph,0mph,30.10in,0.0in,Fair
09/25/2016,2:10,BRONX,62F,44F,52%,N,9mph,0mph,30.13in,0.0in,Fair
09/24/2016,17:20,BRONX,61F,54F,78%,NE,9mph,0mph,30.10in,0.0in,Mostly
09/24/2016,2:40,BRONX,68F,62F,81%,N,16mph,0mph,29.98in,0.0in,Heavy
09/24/2016,21:00,BRONX,68F,47F,47%,N,9mph,17mph,30.09in,0.0in,Partly
09/24/2016,19:45,BRONX,63F,52F,67%,NE,10mph,0mph,30.11in,0.0in,Mostly
09/24/2016,3:25,BRONX,66F,63F,88%,N,17mph,0mph,29.98in,0.1in,Heavy
09/24/2016,19:42,BRONX,63F,52F,67%,NE,10mph,0mph,30.11in,0.0in,Mostly
09/24/2016,17:50,BRONX,61F,54F,78%,NE,9mph,0mph,30.10in,0.0in,Mostly
09/24/2016,19:01,BRONX,63F,52F,67%,NE,10mph,0mph,30.11in,0.0in,Mostly
09/24/2016,12:48,BRONX,62F,56F,80%,NNE,12mph,0mph,30.03in,0.0in,Cloudy
09/24/2016,13:04,BRONX,61F,56F,83%,NNE,12mph,0mph,30.03in,0.0in,Light
09/24/2016,16:00,BRONX,59F,55F,87%,NNE,13mph,0mph,30.09in,0.0in,Light
09/24/2016,12:00,BRONX,62F,56F,80%,NNE,12mph,0mph,30.03in,0.0in,Cloudy
09/24/2016,6:22,BRONX,65F,61F,87%,N,8mph,0mph,30.01in,0.3in,Rain
09/24/2016,17:15,BRONX,61F,54F,78%,NE,9mph,0mph,30.10in,0.0in,Mostly
09/24/2016,9:00,BRONX,65F,59F,81%,NNE,18mph,0mph,30.01in,0.0in,Cloudy
09/24/2016,17:17,BRONX,61F,54F,78%,NE,9mph,0mph,30.10in,0.0in,Mostly
09/24/2016,19:00,BRONX,63F,52F,67%,NE,10mph,0mph,30.11in,0.0in,Mostly
09/24/2016,22:22,BRONX,70F,44F,39%,N,14mph,0mph,30.07in,0.0in,Partly
09/24/2016,3:56,BRONX,66F,63F,88%,N,17mph,0mph,29.98in,0.1in,Heavy
09/24/2016,16:20,BRONX,59F,55F,87%,NNE,13mph,0mph,30.09in,0.0in,Light
09/24/2016,3:05,BRONX,66F,63F,88%,N,17mph,0mph,29.98in,0.1in,Heavy
09/24/2016,16:04,BRONX,59F,55F,87%,NNE,13mph,0mph,30.09in,0.0in,Light
09/24/2016,22:48,BRONX,70F,44F,39%,N,14mph,0mph,30.07in,0.0in,Partly
09/24/2016,0:00,BRONX,65F,43F,45%,N,7mph,0mph,30.12in,0.0in,Fair
09/24/2016,14:40,BRONX,61F,56F,83%,NNE,10mph,0mph,30.04in,0.0in,Cloudy
09/23/2016,14:00,BRONX,87F,51F,29%,VAR,6mph,0mph,29.94in,0.0in,Partly
09/23/2016,13:45,BRONX,85F,50F,30%,W,10mph,0mph,29.96in,0.0in,Mostly
09/23/2016,19:50,BRONX,82F,59F,45%,S,8mph,0mph,29.91in,0.0in,Fair
09/23/2016,15:30,BRONX,88F,52F,29%,NW,7mph,0mph,29.92in,0.0in,Mostly
09/23/2016,19:00,BRONX,82F,59F,45%,S,8mph,0mph,29.91in,0.0in,Fair
09/23/2016,17:45,BRONX,87F,59F,39%,S,12mph,0mph,29.89in,0.0in,Mostly
09/23/2016,0:00,BRONX,78F,64F,62%,N,8mph,0mph,29.94in,0.0in,Cloudy
09/23/2016,11:05,BRONX,80F,57F,45%,NNW,3mph,0mph,29.99in,0.0in,Mostly
09/23/2016,0:00,BRONX,78F,64F,62%,N,8mph,0mph,29.94in,0.0in,Cloudy
09/23/2016,20:37,BRONX,81F,59F,47%,S,9mph,0mph,29.91in,0.0in,Fair
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
09/23/2016,23:05,BRONX,78F,64F,62%,N,8mph,0mph,29.94in,0.0in,Cloudy
09/23/2016,16:15,BRONX,88F,55F,32%,WNW,5mph,0mph,29.90in,0.0in,Mostly
09/23/2016,17:00,BRONX,87F,59F,39%,S,12mph,0mph,29.89in,0.0in,Mostly
09/23/2016,11:00,BRONX,80F,57F,45%,NNW,3mph,0mph,29.99in,0.0in,Mostly
09/23/2016,22:01,BRONX,80F,61F,52%,SSW,3mph,0mph,29.92in,0.0in,Fair
09/23/2016,13:00,BRONX,85F,50F,30%,W,10mph,0mph,29.96in,0.0in,Mostly
09/23/2016,14:25,BRONX,87F,51F,29%,VAR,6mph,0mph,29.94in,0.0in,Partly
09/23/2016,10:30,BRONX,77F,60F,56%,CALM,0mph,0mph,30.01in,0.0in,Fair
09/23/2016,17:55,BRONX,87F,59F,39%,S,12mph,0mph,29.89in,0.0in,Mostly
09/23/2016,9:00,BRONX,73F,62F,68%,WSW,3mph,0mph,30.02in,0.0in,Fair
09/23/2016,21:23,BRONX,80F,60F,50%,S,8mph,0mph,29.92in,0.0in,Partly
09/23/2016,7:20,BRONX,69F,59F,70%,WNW,5mph,0mph,30.02in,0.0in,Fair
09/23/2016,10:30,BRONX,77F,60F,56%,CALM,0mph,0mph,30.01in,0.0in,Fair
09/23/2016,9:00,BRONX,73F,62F,68%,WSW,3mph,0mph,30.02in,0.0in,Fair
09/23/2016,19:36,BRONX,82F,59F,45%,S,8mph,0mph,29.91in,0.0in,Fair
09/23/2016,10:41,BRONX,77F,60F,56%,CALM,0mph,0mph,30.01in,0.0in,Fair
09/23/2016,15:30,BRONX,88F,52F,29%,NW,7mph,0mph,29.92in,0.0in,Mostly
09/23/2016,16:40,BRONX,88F,55F,32%,WNW,5mph,0mph,29.90in,0.0in,Mostly
09/23/2016,22:00,BRONX,80F,61F,52%,SSW,3mph,0mph,29.92in,0.0in,Fair
09/23/2016,14:33,BRONX,87F,51F,29%,VAR,6mph,0mph,29.94in,0.0in,Partly
09/23/2016,10:45,BRONX,77F,60F,56%,CALM,0mph,0mph,30.01in,0.0in,Fair
09/23/2016,16:45,BRONX,88F,55F,32%,WNW,5mph,0mph,29.90in,0.0in,Mostly
09/23/2016,22:50,BRONX,80F,61F,52%,SSW,3mph,0mph,29.92in,0.0in,Fair
09/23/2016,22:00,BRONX,80F,61F,52%,SSW,3mph,0mph,29.92in,0.0in,Fair
09/23/2016,15:20,BRONX,88F,52F,29%,NW,7mph,0mph,29.92in,0.0in,Mostly
09/23/2016,14:45,BRONX,87F,51F,29%,VAR,6mph,0mph,29.94in,0.0in,Partly
09/23/2016,9:00,BRONX,73F,62F,68%,WSW,3mph,0mph,30.02in,0.0in,Fair
09/23/2016,18:30,BRONX,84F,59F,43%,SSW,10mph,0mph,29.89in,0.0in,Fair
09/23/2016,15:30,BRONX,88F,52F,29%,NW,7mph,0mph,29.92in,0.0in,Mostly
09/23/2016,20:15,BRONX,81F,59F,47%,S,9mph,0mph,29.91in,0.0in,Fair
09/23/2016,18:35,BRONX,84F,59F,43%,SSW,10mph,0mph,29.89in,0.0in,Fair
09/23/2016,19:10,BRONX,82F,59F,45%,S,8mph,0mph,29.91in,0.0in,Fair
09/23/2016,17:00,BRONX,87F,59F,39%,S,12mph,0mph,29.89in,0.0in,Mostly
09/23/2016,12:30,BRONX,81F,50F,34%,NW,3mph,0mph,29.97in,0.0in,Mostly
09/23/2016,20:18,BRONX,81F,59F,47%,S,9mph,0mph,29.91in,0.0in,Fair
09/22/2016,10:00,BRONX,77F,56F,48%,NE,7mph,0mph,30.16in,0.0in,Fair
09/22/2016,16:05,BRONX,84F,53F,34%,NE,12mph,0mph,30.08in,0.0in,Fair
09/22/2016,17:15,BRONX,84F,47F,27%,ESE,8mph,0mph,30.07in,0.0in,Fair
09/22/2016,15:50,BRONX,84F,54F,35%,NE,9mph,0mph,30.08in,0.0in,Partly
09/22/2016,15:00,BRONX,84F,54F,35%,NE,9mph,0mph,30.08in,0.0in,Partly
09/22/2016,7:15,BRONX,71F,51F,49%,NNE,3mph,0mph,30.13in,0.0in,Partly
09/22/2016,0:00,BRONX,73F,54F,51%,SSE,6mph,0mph,30.07in,0.0in,Fair
09/22/2016,8:00,BRONX,72F,51F,48%,NE,3mph,0mph,30.13in,0.0in,Partly
09/22/2016,11:30,BRONX,77F,59F,54%,NE,7mph,0mph,30.16in,0.0in,Fair
09/22/2016,16:53,BRONX,84F,53F,34%,NE,12mph,0mph,30.08in,0.0in,Fair
09/22/2016,8:55,BRONX,72F,51F,48%,NE,3mph,0mph,30.13in,0.0in,Partly
09/22/2016,14:30,BRONX,83F,57F,41%,NE,9mph,0mph,30.10in,0.0in,Fair
09/22/2016,15:20,BRONX,84F,54F,35%,NE,9mph,0mph,30.08in,0.0in,Partly
09/22/2016,18:00,BRONX,83F,44F,25%,ESE,8mph,0mph,30.07in,0.0in,Fair
09/22/2016,20:28,BRONX,78F,47F,33%,SSE,8mph,0mph,30.08in,0.0in,Fair
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
09/22/2016,17:15,BRONX,84F,47F,27%,ESE,8mph,0mph,30.07in,0.0in,Fair
09/22/2016,8:00,BRONX,72F,51F,48%,NE,3mph,0mph,30.13in,0.0in,Partly
09/22/2016,0:00,BRONX,73F,54F,51%,SSE,6mph,0mph,30.07in,0.0in,Fair
09/22/2016,16:39,BRONX,84F,53F,34%,NE,12mph,0mph,30.08in,0.0in,Fair
09/22/2016,8:30,BRONX,72F,51F,48%,NE,3mph,0mph,30.13in,0.0in,Partly
09/22/2016,14:00,BRONX,83F,57F,41%,NE,9mph,0mph,30.10in,0.0in,Fair
09/22/2016,11:30,BRONX,77F,59F,54%,NE,7mph,0mph,30.16in,0.0in,Fair
09/22/2016,7:00,BRONX,71F,51F,49%,NNE,3mph,0mph,30.13in,0.0in,Partly
09/22/2016,14:00,BRONX,83F,57F,41%,NE,9mph,0mph,30.10in,0.0in,Fair
09/22/2016,17:00,BRONX,84F,47F,27%,ESE,8mph,0mph,30.07in,0.0in,Fair
09/22/2016,16:55,BRONX,84F,53F,34%,NE,12mph,0mph,30.08in,0.0in,Fair
09/22/2016,9:25,BRONX,74F,54F,50%,NE,5mph,0mph,30.14in,0.0in,Fair
09/22/2016,7:20,BRONX,71F,51F,49%,NNE,3mph,0mph,30.13in,0.0in,Partly
09/22/2016,15:40,BRONX,84F,54F,35%,NE,9mph,0mph,30.08in,0.0in,Partly
09/22/2016,16:20,BRONX,84F,53F,34%,NE,12mph,0mph,30.08in,0.0in,Fair
09/22/2016,17:30,BRONX,84F,47F,27%,ESE,8mph,0mph,30.07in,0.0in,Fair
09/22/2016,16:20,BRONX,84F,53F,34%,NE,12mph,0mph,30.08in,0.0in,Fair
09/22/2016,17:15,BRONX,84F,47F,27%,ESE,8mph,0mph,30.07in,0.0in,Fair
09/22/2016,8:30,BRONX,72F,51F,48%,NE,3mph,0mph,30.13in,0.0in,Partly
09/22/2016,17:53,BRONX,84F,47F,27%,ESE,8mph,0mph,30.07in,0.0in,Fair
09/22/2016,17:53,BRONX,84F,47F,27%,ESE,8mph,0mph,30.07in,0.0in,Fair
09/21/2016,15:00,BRONX,84F,53F,34%,VAR,3mph,0mph,30.12in,0.0in,Cloudy
09/21/2016,10:58,BRONX,77F,57F,50%,NE,9mph,0mph,30.16in,0.0in,Cloudy
09/21/2016,21:35,BRONX,80F,51F,36%,NE,10mph,24mph,30.15in,0.0in,Mostly
09/21/2016,9:00,BRONX,74F,60F,62%,NE,5mph,0mph,30.15in,0.0in,Cloudy
09/21/2016,22:29,BRONX,76F,53F,45%,NNE,8mph,0mph,30.15in,0.0in,Mostly
09/21/2016,18:00,BRONX,83F,51F,33%,NE,8mph,0mph,30.11in,0.0in,Mostly
09/21/2016,14:59,BRONX,83F,54F,37%,CALM,0mph,0mph,30.13in,0.0in,Mostly
09/21/2016,11:48,BRONX,77F,54F,45%,NNE,10mph,0mph,30.16in,0.0in,Mostly
09/21/2016,17:20,BRONX,84F,51F,32%,NE,6mph,0mph,30.11in,0.0in,Mostly
09/21/2016,23:21,BRONX,75F,54F,48%,NE,7mph,0mph,30.15in,0.0in,Mostly
09/21/2016,19:35,BRONX,81F,50F,34%,N,9mph,0mph,30.13in,0.0in,Mostly
09/21/2016,8:05,BRONX,73F,61F,66%,NNE,7mph,0mph,30.14in,0.0in,Mostly
09/21/2016,10:20,BRONX,77F,57F,50%,NE,9mph,0mph,30.16in,0.0in,Cloudy
09/21/2016,11:45,BRONX,77F,54F,45%,NNE,10mph,0mph,30.16in,0.0in,Mostly
09/21/2016,16:00,BRONX,84F,50F,31%,E,6mph,0mph,30.11in,0.0in,Mostly
09/21/2016,4:20,BRONX,74F,69F,85%,CALM,0mph,0mph,30.08in,0.0in,Mostly
09/21/2016,6:22,BRONX,74F,65F,73%,NNW,7mph,0mph,30.10in,0.0in,Mostly
09/21/2016,9:00,BRONX,74F,60F,62%,NE,5mph,0mph,30.15in,0.0in,Cloudy
09/21/2016,9:30,BRONX,74F,60F,62%,NE,5mph,0mph,30.15in,0.0in,Cloudy
09/21/2016,0:00,BRONX,75F,54F,48%,NE,7mph,0mph,30.15in,0.0in,Mostly
09/21/2016,17:00,BRONX,84F,51F,32%,NE,6mph,0mph,30.11in,0.0in,Mostly
09/21/2016,18:30,BRONX,83F,51F,33%,NE,8mph,0mph,30.11in,0.0in,Mostly
09/21/2016,10:40,BRONX,77F,57F,50%,NE,9mph,0mph,30.16in,0.0in,Cloudy
09/21/2016,0:00,BRONX,75F,54F,48%,NE,7mph,0mph,30.15in,0.0in,Mostly
09/21/2016,14:07,BRONX,83F,54F,37%,CALM,0mph,0mph,30.13in,0.0in,Mostly
09/21/2016,18:26,BRONX,83F,51F,33%,NE,8mph,0mph,30.11in,0.0in,Mostly
09/21/2016,15:40,BRONX,84F,53F,34%,VAR,3mph,0mph,30.12in,0.0in,Cloudy
09/21/2016,16:10,BRONX,84F,50F,31%,E,6mph,0mph,30.11in,0.0in,Mostly
09/21/2016,23:00,BRONX,75F,54F,48%,NE,7mph,0mph,30.15in,0.0in,Mostly
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
09/21/2016,7:00,BRONX,74F,64F,71%,N,6mph,0mph,30.12in,0.0in,Mostly
09/21/2016,0:00,BRONX,75F,54F,48%,NE,7mph,0mph,30.15in,0.0in,Mostly
09/21/2016,18:50,BRONX,83F,51F,33%,NE,8mph,0mph,30.11in,0.0in,Mostly
09/21/2016,9:30,BRONX,74F,60F,62%,NE,5mph,0mph,30.15in,0.0in,Cloudy
09/21/2016,21:56,BRONX,80F,51F,36%,NE,10mph,24mph,30.15in,0.0in,Mostly
09/21/2016,17:30,BRONX,84F,51F,32%,NE,6mph,0mph,30.11in,0.0in,Mostly
09/21/2016,20:00,BRONX,79F,52F,39%,NNE,6mph,0mph,30.13in,0.0in,Mostly
09/21/2016,17:15,BRONX,84F,51F,32%,NE,6mph,0mph,30.11in,0.0in,Mostly
09/21/2016,11:30,BRONX,77F,54F,45%,NNE,10mph,0mph,30.16in,0.0in,Mostly
09/21/2016,22:16,BRONX,76F,53F,45%,NNE,8mph,0mph,30.15in,0.0in,Mostly
09/21/2016,14:10,BRONX,83F,54F,37%,CALM,0mph,0mph,30.13in,0.0in,Mostly
09/21/2016,20:00,BRONX,79F,52F,39%,NNE,6mph,0mph,30.13in,0.0in,Mostly
